0.4630123139;0.005128391624;0.03185929449
0.05446456285;0.1863236056;0.2592118315
0.2636098699;0.1806325303;0.05575759977
0.1453913693;0.1452784171;0.2093302136
0.06481789128;0.03490477059;0.4002773381
0.04570939847;0.3043803259;0.1499102757
0.1822971864;0;0.3177028136
0.25440916;0.1240642467;0.1215265932
0.1175905315;0.1376174407;0.2447920279
0.02156820779;0.3549430742;0.123488718
0.1051317896;0.2307881297;0.1640800807
0.1851312393;0.1866968828;0.1281718779
0.1233308876;0.2439601828;0.1327089296
0;0.1965873729;0.3034126271
0.09556121231;0.04900947781;0.3554293099
0.1912964857;0.2454700162;0.06323349807
0.1599053358;0.0450061233;0.2950885409
0.2668236101;0.0229827122;0.2101936777
0.1686750117;0.2853506098;0.04597437849
0.4512373247;0.04876267528;0
0.1031248895;0.115693872;0.2811812384
0.1177783411;0.3822216589;0
0;0.2552040703;0.2447959297
0.3364012294;0.090725121;0.07287364958
0.09599836463;0.1734300223;0.2305716131
0.1260530219;0.1922778664;0.1816691117
0.2213652697;0.2652865067;0.01334822364
0.3665775716;0.1334224284;0
0.06370591348;0.2599434197;0.1763506668
0.2096543008;0.142217408;0.1481282912
0.3755845996;0.07799566801;0.04641973244
0.2912288383;0.1942493069;0.01452185476
0.2387420645;0.2213325021;0.0399254334
0.1792138334;0.06359538678;0.2571907799
0.304882764;0;0.195117236
0.2130538235;0.2038932775;0.08305289905
0.04863186014;0.07663526783;0.374732872
0.07850019434;0.09562466948;0.3258751362
0.1984732582;0.3015267418;0
0.01445883083;0.2151444522;0.2703967169
0.142950102;0.01838355088;0.3386663471
0;0;0.5
0.208155386;0.01472913862;0.2771154754
0;0.04342409025;0.4565759097
0.1581663664;0.3418336336;0
0.280954738;0.04985938915;0.1691858729
0.1849481002;0.1227897101;0.1922621897
0.3929782341;0.0298759233;0.07714584263
0.2472609486;0;0.2527390514
0;0.466611161;0.03338883902
0.0800971553;0.4199028447;0
0.1430068895;0.3248250072;0.0321681033
0.3291292065;0.1708707935;0
0;0.5;0
0.3788038607;0.004178453529;0.1170176858
0.03566027582;0.002817694978;0.4615220292
0.3234423386;0.03988025244;0.136677409
0.1153772348;0.3081416046;0.07648116056
0.09061956803;0.2861599494;0.1232204825
0;0.3942689808;0.1057310192
0.03675769477;0.119032693;0.3442096122
0.3443758582;0;0.1556241418
0.06398685736;0.1437430176;0.2922701251
0.1637979495;0.1703003169;0.1659017336
0.07409536437;0.3665939004;0.05931073521
0.04199256154;0.2321403348;0.2258671036
0.3480459433;0.05435376213;0.09760029459
0.5;0;0
0.1417205654;0.2673383809;0.09094105364
0.2262398381;0.04559305351;0.2281671084
0.1043826454;0.3517316711;0.04388568357
0.02182867989;0.05815790533;0.4200134148
0;0.09978589884;0.4002141012
0.03578606439;0.3823993694;0.08181456622
0.2341657088;0.1640098603;0.1018244309
0.323985767;0.1315255066;0.04448872633
0.2332289751;0.09486404264;0.1719069822
0.04228085887;0.4577191411;0
0.2718189666;0.08306770718;0.1451133262
0.06590218537;0.331614573;0.1024832417
0.120031919;0;0.379968081
0.1652506526;0.2241528679;0.1105964795
0.2042171328;0.08272270999;0.2130601572
0.05170845055;0.4102677806;0.0380237689
0;0.4332840984;0.0667159016
0.08033727973;0.2129598437;0.2067028766
0.28370134;0.1448464721;0.07145218789
0.2637809757;0.2362190243;0
0;0.140501568;0.359498432
0.02010471177;0.2760266232;0.203868665
0.1523561575;0.1011654943;0.2464783481
0.01977009748;0.1623951019;0.3178348006
0.07821506843;0;0.4217849316
0.430297399;0;0.06970260099
0;0.3415192772;0.1584807228
0;0.3097563982;0.1902436018
0.4044183335;0.09558166648;0
0.4198493654;0.04667013126;0.03348050334
0.2992505505;0.100717001;0.1000324485
0.1226054114;0.07172101107;0.3056735776
